id,order_id,item_id,item_name,qty
2487,856,113,Morning Bacon,1
2488,1586,109,Octoberfest,2
2489,866,106,Philly Cheesesteak,2
2490,1199,105,Chicken Fajita,2
2491,1666,120,Salt & Vinegar Chips,2
2492,773,114,Morning Sausage,3
2493,1389,102,PB & J,2
2494,1128,120,Salt & Vinegar Chips,2
2495,1325,111,BBQ Chicken,1
2496,1327,110,BBQ Pork,2
2497,1489,111,BBQ Chicken,1
2498,858,110,BBQ Pork,2
2499,1180,103,Beef Burrito,1
2500,1148,109,Octoberfest,3
2501,1482,107,S'mores,2
2502,1188,120,Salt & Vinegar Chips,3
2503,1347,117,Reese's,3
2504,821,121,BBQ Chips,1
2505,1006,108,The Elvis,1
2506,1088,125,Lemonade,2
2507,1238,121,BBQ Chips,3
2508,899,123,Coke,2
2509,1238,113,Morning Bacon,3
2510,1115,126,Iced Tea,2
2511,1580,112,BBQ Tofu,2
2512,1114,101,The GOAT,2
2513,1127,117,Reese's,2
2514,819,121,BBQ Chips,1
2515,1519,120,Salt & Vinegar Chips,3
2516,1145,121,BBQ Chips,1
2517,1308,115,Chicken Quesadilla,2
2518,857,104,Chicken Burrito,3
2519,1605,116,Vermonter,1
2520,835,101,The GOAT,3
2521,1675,119,French Fries,3
2522,841,112,BBQ Tofu,3
2523,1729,124,Sprite,2
2524,978,101,The GOAT,1
2525,775,123,Coke,1
2526,1158,121,BBQ Chips,2
2527,1335,115,Chicken Quesadilla,3
2528,1063,112,BBQ Tofu,2
2529,1460,102,PB & J,3
2530,1288,107,S'mores,3
2531,1464,111,BBQ Chicken,3
2532,1581,101,The GOAT,1
2533,1538,125,Lemonade,2
2534,1340,108,The Elvis,3
2535,1452,112,BBQ Tofu,3
2536,818,102,PB & J,2
2537,1291,117,Reese's,2
2538,850,115,Chicken Quesadilla,2
2539,1353,102,PB & J,2
2540,1198,102,PB & J,2
2541,1114,126,Iced Tea,2
2542,1057,109,Octoberfest,3
2543,1386,124,Sprite,2
2544,1633,104,Chicken Burrito,3
2545,1676,126,Iced Tea,3
2546,1196,105,Chicken Fajita,2
2547,996,126,Iced Tea,3
2548,1438,105,Chicken Fajita,3
2549,1330,101,The GOAT,3
2550,1527,110,BBQ Pork,3
2551,1323,121,BBQ Chips,2
2552,1733,118,Cherry Pie,1
2553,1666,111,BBQ Chicken,1
2554,1135,121,BBQ Chips,1
2555,1170,119,French Fries,3
2556,1449,120,Salt & Vinegar Chips,1
2557,1453,101,The GOAT,3
2558,1732,103,Beef Burrito,2
2559,1752,106,Philly Cheesesteak,1
2560,1306,102,PB & J,1
2561,1363,107,S'mores,1
2562,985,117,Reese's,1
2563,839,122,Cole Slaw,1
2564,1418,126,Iced Tea,1
2565,1204,118,Cherry Pie,3
2566,1096,118,Cherry Pie,1
2567,1049,101,The GOAT,2
2568,1371,101,The GOAT,2
2569,1582,109,Octoberfest,3
2570,1673,106,Philly Cheesesteak,2
2571,1431,119,French Fries,3
2572,933,103,Beef Burrito,1
2573,1198,105,Chicken Fajita,3
2574,1123,124,Sprite,3
2575,1584,118,Cherry Pie,2
2576,1750,112,BBQ Tofu,1
2577,1194,105,Chicken Fajita,3
2578,1061,108,The Elvis,2
2579,923,113,Morning Bacon,3
2580,1685,107,S'mores,3
2581,1290,118,Cherry Pie,1
2582,1527,105,Chicken Fajita,1
2583,888,114,Morning Sausage,3
2584,1637,109,Octoberfest,3
2585,1596,118,Cherry Pie,2
2586,979,122,Cole Slaw,2
2587,1180,103,Beef Burrito,1
2588,1025,106,Philly Cheesesteak,1
2589,1332,116,Vermonter,1
2590,1321,112,BBQ Tofu,1
2591,1320,120,Salt & Vinegar Chips,3
2592,1254,115,Chicken Quesadilla,2
2593,875,112,BBQ Tofu,3
2594,1499,103,Beef Burrito,3
2595,1110,120,Salt & Vinegar Chips,3
2596,855,123,Coke,1
2597,836,123,Coke,3
2598,1377,124,Sprite,2
2599,808,115,Chicken Quesadilla,1
2600,1114,126,Iced Tea,2
2601,1105,117,Reese's,1
2602,927,102,PB & J,1
2603,1086,108,The Elvis,1
2604,1381,111,BBQ Chicken,2
2605,1051,121,BBQ Chips,2
2606,972,119,French Fries,3
2607,1090,118,Cherry Pie,2
2608,1385,125,Lemonade,1
2609,1324,112,BBQ Tofu,1
2610,1001,120,Salt & Vinegar Chips,2
2611,1157,102,PB & J,3
2612,1216,104,Chicken Burrito,2
2613,952,118,Cherry Pie,2
2614,789,115,Chicken Quesadilla,3
2615,1019,119,French Fries,3
2616,845,119,French Fries,2
2617,1660,125,Lemonade,3
2618,840,118,Cherry Pie,1
2619,1548,117,Reese's,2
2620,1306,111,BBQ Chicken,2
2621,1632,122,Cole Slaw,2
2622,907,101,The GOAT,1
2623,1379,117,Reese's,3
2624,929,121,BBQ Chips,1
2625,1120,123,Coke,2
2626,1090,120,Salt & Vinegar Chips,3
2627,942,103,Beef Burrito,3
2628,1233,126,Iced Tea,3
2629,1615,113,Morning Bacon,1
2630,1256,121,BBQ Chips,1
2631,1755,119,French Fries,3
2632,1390,108,The Elvis,1
2633,1534,112,BBQ Tofu,2
2634,811,119,French Fries,2
2635,1040,102,PB & J,1
2636,1351,106,Philly Cheesesteak,3
2637,1567,111,BBQ Chicken,1
2638,1043,102,PB & J,2
2639,932,125,Lemonade,2
2640,1048,114,Morning Sausage,3
2641,1178,112,BBQ Tofu,3
2642,1573,114,Morning Sausage,1
2643,927,112,BBQ Tofu,3
2644,1270,126,Iced Tea,2
2645,924,117,Reese's,3
2646,1650,106,Philly Cheesesteak,3
2647,1313,101,The GOAT,3
2648,1127,104,Chicken Burrito,3
2649,1528,101,The GOAT,2
2650,1288,123,Coke,2
2651,1695,123,Coke,2
2652,1188,115,Chicken Quesadilla,3
2653,929,114,Morning Sausage,2
2654,1517,106,Philly Cheesesteak,1
2655,908,117,Reese's,3
2656,1712,120,Salt & Vinegar Chips,3
2657,1700,125,Lemonade,2
2658,1247,124,Sprite,2
2659,883,122,Cole Slaw,1
2660,1577,101,The GOAT,2
2661,1584,110,BBQ Pork,1
2662,1478,125,Lemonade,1
2663,1318,105,Chicken Fajita,3
2664,789,109,Octoberfest,3
2665,1038,117,Reese's,2
2666,900,101,The GOAT,3
2667,1165,108,The Elvis,2
2668,1708,110,BBQ Pork,3
2669,1006,124,Sprite,1
2670,1087,107,S'mores,3
2671,1289,101,The GOAT,1
2672,1374,114,Morning Sausage,1
2673,1358,115,Chicken Quesadilla,3
2674,843,120,Salt & Vinegar Chips,2
2675,860,110,BBQ Pork,2
2676,1530,119,French Fries,3
2677,1683,113,Morning Bacon,3
2678,1402,110,BBQ Pork,1
2679,1273,103,Beef Burrito,2
2680,1269,103,Beef Burrito,3
2681,1368,103,Beef Burrito,1
2682,1533,101,The GOAT,3
2683,1699,113,Morning Bacon,3
2684,1391,123,Coke,2
2685,1172,111,BBQ Chicken,1
2686,1759,108,The Elvis,1
2687,1543,102,PB & J,2
2688,883,113,Morning Bacon,2
2689,1729,110,BBQ Pork,3
2690,1235,126,Iced Tea,3
2691,1401,104,Chicken Burrito,2
2692,1113,122,Cole Slaw,3
2693,1669,116,Vermonter,1
2694,1004,105,Chicken Fajita,1
2695,1333,119,French Fries,3
2696,1668,102,PB & J,3
2697,1295,108,The Elvis,2
2698,1667,121,BBQ Chips,1
2699,1505,116,Vermonter,3
2700,910,106,Philly Cheesesteak,1
2701,1020,117,Reese's,2
2702,1696,116,Vermonter,1
2703,1521,104,Chicken Burrito,3
2704,1660,120,Salt & Vinegar Chips,1
2705,993,105,Chicken Fajita,1
2706,901,116,Vermonter,1
2707,1020,101,The GOAT,2
2708,1652,125,Lemonade,3
2709,1616,105,Chicken Fajita,1
2710,805,114,Morning Sausage,1
2711,1339,124,Sprite,3
2712,1592,107,S'mores,3
2713,882,110,BBQ Pork,3
2714,950,116,Vermonter,1
2715,1330,114,Morning Sausage,1
2716,992,109,Octoberfest,2
2717,1726,106,Philly Cheesesteak,3
2718,1347,109,Octoberfest,1
2719,1622,103,Beef Burrito,3
2720,1132,118,Cherry Pie,3
2721,860,116,Vermonter,2
2722,1613,107,S'mores,2
2723,913,120,Salt & Vinegar Chips,2
2724,808,110,BBQ Pork,3
2725,1717,116,Vermonter,2
2726,1529,117,Reese's,1
2727,1097,115,Chicken Quesadilla,2
2728,1698,124,Sprite,3
2729,1536,123,Coke,2
2730,1023,117,Reese's,3
2731,1313,106,Philly Cheesesteak,3
2732,1531,103,Beef Burrito,2
2733,1691,119,French Fries,3
2734,841,125,Lemonade,3
2735,1197,114,Morning Sausage,1
2736,1388,103,Beef Burrito,2
2737,767,104,Chicken Burrito,3
2738,1408,123,Coke,3
2739,933,107,S'mores,3
2740,799,114,Morning Sausage,3
2741,1041,115,Chicken Quesadilla,2
2742,1624,109,Octoberfest,1
2743,917,126,Iced Tea,2
2744,1492,101,The GOAT,2
2745,1334,102,PB & J,2
2746,1607,121,BBQ Chips,1
2747,1079,125,Lemonade,1
2748,952,115,Chicken Quesadilla,3
2749,1401,108,The Elvis,2
2750,1630,126,Iced Tea,3
2751,1205,104,Chicken Burrito,1
2752,1114,117,Reese's,2
2753,1313,126,Iced Tea,2
2754,777,116,Vermonter,3
2755,812,106,Philly Cheesesteak,1
2756,898,107,S'mores,3
2757,1526,117,Reese's,1
2758,1026,109,Octoberfest,3
2759,1387,116,Vermonter,1
2760,1381,115,Chicken Quesadilla,2
2761,1572,119,French Fries,1
2762,833,120,Salt & Vinegar Chips,2
2763,1078,106,Philly Cheesesteak,3
2764,808,113,Morning Bacon,3
2765,1562,108,The Elvis,3
2766,1388,113,Morning Bacon,3
2767,1125,119,French Fries,3
2768,1759,113,Morning Bacon,3
2769,951,118,Cherry Pie,2
2770,1123,125,Lemonade,3
2771,1622,123,Coke,3
2772,1162,116,Vermonter,3
2773,1241,101,The GOAT,1
2774,1170,107,S'mores,2
2775,1413,120,Salt & Vinegar Chips,3
2776,965,114,Morning Sausage,2
2777,1588,124,Sprite,3
2778,809,106,Philly Cheesesteak,1
2779,1189,116,Vermonter,1
2780,1652,111,BBQ Chicken,1
2781,1476,113,Morning Bacon,2
2782,1136,103,Beef Burrito,1
2783,1109,126,Iced Tea,3
2784,964,101,The GOAT,3
2785,920,105,Chicken Fajita,1
2786,1474,108,The Elvis,2
2787,1506,105,Chicken Fajita,3
2788,1420,119,French Fries,3
2789,877,124,Sprite,2
2790,1267,104,Chicken Burrito,3
2791,1496,122,Cole Slaw,1
2792,1586,119,French Fries,1
2793,823,106,Philly Cheesesteak,1
2794,1462,117,Reese's,3
2795,1557,123,Coke,3
2796,1150,114,Morning Sausage,1
2797,1662,124,Sprite,1
2798,1646,121,BBQ Chips,1
2799,1390,123,Coke,1
2800,1226,111,BBQ Chicken,3
2801,1436,102,PB & J,1
2802,1427,112,BBQ Tofu,1
2803,1637,124,Sprite,3
2804,1507,104,Chicken Burrito,2
2805,1500,114,Morning Sausage,1
2806,815,110,BBQ Pork,2
2807,1267,119,French Fries,1
2808,1136,107,S'mores,2
2809,1131,106,Philly Cheesesteak,1
2810,1613,121,BBQ Chips,2
2811,1691,118,Cherry Pie,2
2812,1427,101,The GOAT,1
2813,1737,119,French Fries,2
2814,1086,118,Cherry Pie,2
2815,942,102,PB & J,2
2816,832,114,Morning Sausage,3
2817,1138,107,S'mores,3
2818,1356,120,Salt & Vinegar Chips,2
2819,1445,115,Chicken Quesadilla,3
2820,1747,106,Philly Cheesesteak,1
2821,1559,126,Iced Tea,3
2822,1361,111,BBQ Chicken,1
2823,1266,111,BBQ Chicken,3
2824,1086,124,Sprite,1
2825,1349,102,PB & J,3
2826,1304,101,The GOAT,2
2827,812,124,Sprite,2
2828,1691,122,Cole Slaw,1
2829,1542,117,Reese's,1
2830,894,107,S'mores,1
2831,1379,123,Coke,2
2832,1022,126,Iced Tea,2
2833,765,116,Vermonter,2
2834,866,104,Chicken Burrito,1
2835,1086,124,Sprite,1
2836,1694,123,Coke,2
2837,1130,126,Iced Tea,1
2838,1531,106,Philly Cheesesteak,3
2839,979,123,Coke,1
2840,802,124,Sprite,1
2841,1107,110,BBQ Pork,2
2842,1376,111,BBQ Chicken,2
2843,1433,125,Lemonade,2
2844,1088,109,Octoberfest,2
2845,1511,104,Chicken Burrito,3
2846,939,115,Chicken Quesadilla,1
2847,1128,126,Iced Tea,2
2848,1417,121,BBQ Chips,3
2849,1098,103,Beef Burrito,1
2850,1492,113,Morning Bacon,2
2851,1154,103,Beef Burrito,3
2852,1114,113,Morning Bacon,1
2853,1415,126,Iced Tea,1
2854,1283,119,French Fries,2
2855,1113,105,Chicken Fajita,3
2856,1079,104,Chicken Burrito,3
2857,890,114,Morning Sausage,1
2858,1304,112,BBQ Tofu,2
2859,1229,119,French Fries,2
2860,810,112,BBQ Tofu,1
2861,1307,114,Morning Sausage,3
2862,901,102,PB & J,3
2863,818,123,Coke,2
2864,1692,115,Chicken Quesadilla,1
2865,1156,103,Beef Burrito,3
2866,1667,115,Chicken Quesadilla,3
2867,1663,105,Chicken Fajita,1
2868,1216,102,PB & J,1
2869,1501,115,Chicken Quesadilla,3
2870,1428,114,Morning Sausage,2
2871,1139,124,Sprite,1
2872,950,104,Chicken Burrito,3
2873,1351,125,Lemonade,2
2874,1271,120,Salt & Vinegar Chips,2
2875,1107,103,Beef Burrito,1
2876,1457,126,Iced Tea,3
2877,1687,113,Morning Bacon,3
2878,917,108,The Elvis,3
2879,948,111,BBQ Chicken,3
2880,1498,101,The GOAT,1
2881,1622,120,Salt & Vinegar Chips,1
2882,912,117,Reese's,2
2883,1259,110,BBQ Pork,1
2884,1148,125,Lemonade,1
2885,1356,123,Coke,2
2886,1402,124,Sprite,2
2887,1064,121,BBQ Chips,1
2888,1725,123,Coke,3
2889,884,122,Cole Slaw,3
2890,1499,105,Chicken Fajita,2
2891,1564,119,French Fries,1
2892,1656,109,Octoberfest,2
2893,1641,121,BBQ Chips,2
2894,1470,101,The GOAT,2
2895,793,110,BBQ Pork,1
2896,1631,114,Morning Sausage,2
2897,1545,102,PB & J,1
2898,1290,125,Lemonade,2
2899,1689,104,Chicken Burrito,3
2900,1721,106,Philly Cheesesteak,2
2901,1079,122,Cole Slaw,1
2902,1275,102,PB & J,1
2903,1468,113,Morning Bacon,2
2904,1298,110,BBQ Pork,2
2905,1419,102,PB & J,1
2906,829,103,Beef Burrito,2
2907,1283,123,Coke,2
2908,907,104,Chicken Burrito,1
2909,1757,107,S'mores,1
2910,1537,119,French Fries,1
2911,1558,119,French Fries,1
2912,1462,101,The GOAT,1
2913,1265,115,Chicken Quesadilla,1
2914,1124,124,Sprite,1
2915,1526,105,Chicken Fajita,2
2916,1405,122,Cole Slaw,3
2917,1402,120,Salt & Vinegar Chips,2
2918,1020,116,Vermonter,1
2919,787,125,Lemonade,3
2920,1682,120,Salt & Vinegar Chips,1
2921,1507,110,BBQ Pork,2
2922,1545,126,Iced Tea,3
2923,967,117,Reese's,3
2924,1699,114,Morning Sausage,1
2925,852,102,PB & J,1
2926,970,104,Chicken Burrito,2
2927,793,116,Vermonter,3
2928,1604,104,Chicken Burrito,1
2929,1610,125,Lemonade,2
2930,938,125,Lemonade,1
2931,1133,116,Vermonter,2
2932,1555,123,Coke,2
2933,1446,106,Philly Cheesesteak,1
2934,1033,107,S'mores,1
2935,840,114,Morning Sausage,3
2936,823,114,Morning Sausage,2
2937,1616,118,Cherry Pie,3
2938,1463,103,Beef Burrito,3
2939,1442,113,Morning Bacon,1
2940,878,106,Philly Cheesesteak,3
2941,843,103,Beef Burrito,1
2942,1145,102,PB & J,3
2943,1037,102,PB & J,1
2944,840,118,Cherry Pie,1
2945,1336,112,BBQ Tofu,1
2946,1663,109,Octoberfest,3
2947,888,121,BBQ Chips,2
2948,902,122,Cole Slaw,3
2949,1712,105,Chicken Fajita,1
2950,895,101,The GOAT,2
2951,1616,122,Cole Slaw,3
2952,1627,106,Philly Cheesesteak,3
2953,1705,125,Lemonade,2
2954,1249,121,BBQ Chips,1
2955,1006,121,BBQ Chips,3
2956,1242,113,Morning Bacon,1
2957,881,120,Salt & Vinegar Chips,2
2958,854,116,Vermonter,2
2959,1735,119,French Fries,2
2960,1285,106,Philly Cheesesteak,3
2961,806,115,Chicken Quesadilla,2
2962,1101,110,BBQ Pork,3
2963,1646,125,Lemonade,1
2964,1283,113,Morning Bacon,3
2965,1344,106,Philly Cheesesteak,3
2966,1389,106,Philly Cheesesteak,3
2967,1312,114,Morning Sausage,2
2968,1285,124,Sprite,3
2969,1033,123,Coke,1
2970,1007,115,Chicken Quesadilla,1
2971,1010,124,Sprite,1
2972,1418,117,Reese's,3
2973,1722,125,Lemonade,1
2974,1441,112,BBQ Tofu,1
2975,1399,120,Salt & Vinegar Chips,2
2976,829,101,The GOAT,1
2977,938,108,The Elvis,2
2978,1612,126,Iced Tea,2
2979,1472,109,Octoberfest,3
2980,1636,121,BBQ Chips,1
2981,1615,110,BBQ Pork,3
2982,775,126,Iced Tea,3
2983,1597,109,Octoberfest,3
2984,795,113,Morning Bacon,1
2985,1220,104,Chicken Burrito,3
2986,1100,119,French Fries,2
2987,1712,109,Octoberfest,2
2988,961,108,The Elvis,2
2989,1357,108,The Elvis,2
2990,1203,113,Morning Bacon,1
2991,1001,106,Philly Cheesesteak,1
2992,786,103,Beef Burrito,3
2993,1388,107,S'mores,3
2994,1085,103,Beef Burrito,1
2995,1597,114,Morning Sausage,1
2996,1226,102,PB & J,2
2997,1695,118,Cherry Pie,2
2998,1290,106,Philly Cheesesteak,3
2999,1166,120,Salt & Vinegar Chips,1
3000,773,122,Cole Slaw,3
3001,1569,126,Iced Tea,1
3002,1238,105,Chicken Fajita,3
3003,1376,102,PB & J,2
3004,1715,117,Reese's,3
3005,879,115,Chicken Quesadilla,1
3006,1019,120,Salt & Vinegar Chips,3
3007,1640,112,BBQ Tofu,3
3008,836,120,Salt & Vinegar Chips,2
3009,994,107,S'mores,3
3010,1131,123,Coke,3
3011,1644,125,Lemonade,3
3012,1134,115,Chicken Quesadilla,1
3013,1639,115,Chicken Quesadilla,3
3014,933,110,BBQ Pork,1
3015,1503,108,The Elvis,1
3016,1501,108,The Elvis,1
3017,1622,116,Vermonter,3
3018,801,115,Chicken Quesadilla,1
3019,1604,112,BBQ Tofu,3
3020,1433,103,Beef Burrito,3
3021,1614,112,BBQ Tofu,2
3022,1252,113,Morning Bacon,3
3023,1454,101,The GOAT,1
3024,1186,104,Chicken Burrito,2
3025,1455,105,Chicken Fajita,1
3026,1540,117,Reese's,2
3027,1099,122,Cole Slaw,2
3028,992,103,Beef Burrito,2
3029,1643,126,Iced Tea,1
3030,1466,121,BBQ Chips,3
3031,931,117,Reese's,2
3032,1223,115,Chicken Quesadilla,3
3033,977,105,Chicken Fajita,2
3034,1416,111,BBQ Chicken,2
3035,943,102,PB & J,1
3036,1624,103,Beef Burrito,2
3037,1505,113,Morning Bacon,3
3038,889,113,Morning Bacon,1
3039,765,114,Morning Sausage,3
3040,1000,106,Philly Cheesesteak,1
3041,1281,124,Sprite,3
3042,993,116,Vermonter,3
3043,1026,103,Beef Burrito,1
3044,967,124,Sprite,2
3045,1546,107,S'mores,1
3046,1693,105,Chicken Fajita,2
3047,876,119,French Fries,2
3048,1687,116,Vermonter,1
3049,1346,104,Chicken Burrito,1
3050,797,121,BBQ Chips,3
3051,1717,123,Coke,1
3052,1674,104,Chicken Burrito,3
3053,1725,112,BBQ Tofu,1
3054,925,121,BBQ Chips,2
3055,1491,126,Iced Tea,1
3056,1068,122,Cole Slaw,3
3057,973,117,Reese's,2
3058,999,105,Chicken Fajita,2
3059,1041,123,Coke,3
3060,1002,105,Chicken Fajita,1
3061,1576,115,Chicken Quesadilla,2
3062,970,108,The Elvis,2
3063,1413,101,The GOAT,3
3064,956,126,Iced Tea,3
3065,879,112,BBQ Tofu,3
3066,811,104,Chicken Burrito,2
3067,1139,119,French Fries,3
3068,1201,107,S'mores,1
3069,1562,116,Vermonter,1
3070,1014,112,BBQ Tofu,1
3071,811,109,Octoberfest,3
3072,1727,104,Chicken Burrito,3
3073,1461,114,Morning Sausage,1
3074,1115,107,S'mores,3
3075,1529,125,Lemonade,3
3076,1292,103,Beef Burrito,1
3077,1358,112,BBQ Tofu,1
3078,968,103,Beef Burrito,1
3079,1048,108,The Elvis,1
3080,1440,112,BBQ Tofu,1
3081,1714,107,S'mores,2
3082,813,106,Philly Cheesesteak,2
3083,1638,126,Iced Tea,2
3084,1663,110,BBQ Pork,1
3085,1537,116,Vermonter,2
3086,1357,120,Salt & Vinegar Chips,3
3087,1058,102,PB & J,1
3088,1045,107,S'mores,1
3089,805,108,The Elvis,1
3090,1393,104,Chicken Burrito,1
3091,1120,113,Morning Bacon,3
3092,1030,124,Sprite,3
3093,1161,123,Coke,2
3094,1699,120,Salt & Vinegar Chips,1
3095,1737,110,BBQ Pork,2
3096,1208,113,Morning Bacon,2
3097,808,101,The GOAT,3
3098,1229,115,Chicken Quesadilla,1
3099,1466,115,Chicken Quesadilla,2
3100,1229,113,Morning Bacon,1
3101,790,107,S'mores,1
3102,843,114,Morning Sausage,1
3103,889,111,BBQ Chicken,3
3104,1224,107,S'mores,3
3105,1113,113,Morning Bacon,3
3106,1088,103,Beef Burrito,2
3107,1396,112,BBQ Tofu,2
3108,1380,118,Cherry Pie,1
3109,1396,102,PB & J,2
3110,780,111,BBQ Chicken,1
3111,1186,111,BBQ Chicken,3
3112,1525,117,Reese's,3
3113,979,109,Octoberfest,2
3114,1378,123,Coke,3
3115,1535,103,Beef Burrito,2
3116,876,109,Octoberfest,3
3117,1694,104,Chicken Burrito,2
3118,1438,121,BBQ Chips,3
3119,1684,113,Morning Bacon,3
3120,1293,105,Chicken Fajita,3
3121,1747,116,Vermonter,3
3122,1604,102,PB & J,1
3123,876,113,Morning Bacon,3
3124,1724,117,Reese's,3
3125,1374,126,Iced Tea,1
3126,941,119,French Fries,1
3127,1367,104,Chicken Burrito,2
3128,1659,115,Chicken Quesadilla,3
3129,1236,118,Cherry Pie,2
3130,1556,124,Sprite,1
3131,1518,109,Octoberfest,3
3132,1755,104,Chicken Burrito,1
3133,1745,116,Vermonter,2
3134,835,116,Vermonter,2
3135,1212,123,Coke,2
3136,1019,111,BBQ Chicken,1
3137,1757,115,Chicken Quesadilla,2
3138,1709,113,Morning Bacon,2
3139,1219,122,Cole Slaw,2
3140,1145,113,Morning Bacon,2
3141,1302,126,Iced Tea,2
3142,802,122,Cole Slaw,1
3143,1313,116,Vermonter,2
3144,923,117,Reese's,2
3145,1338,122,Cole Slaw,2
3146,1362,117,Reese's,2
3147,1190,122,Cole Slaw,1
3148,812,124,Sprite,1
3149,1678,123,Coke,1
3150,1334,104,Chicken Burrito,3
3151,1524,107,S'mores,3
3152,1084,113,Morning Bacon,2
3153,1562,121,BBQ Chips,3
3154,982,112,BBQ Tofu,1
3155,1712,125,Lemonade,2
3156,1152,107,S'mores,1
3157,1535,117,Reese's,1
3158,886,122,Cole Slaw,3
3159,1142,126,Iced Tea,3
3160,971,121,BBQ Chips,3
3161,1604,125,Lemonade,3
3162,1280,108,The Elvis,2
3163,1022,102,PB & J,3
3164,1624,109,Octoberfest,2
3165,844,121,BBQ Chips,2
3166,996,104,Chicken Burrito,3
3167,1125,116,Vermonter,3
3168,1504,125,Lemonade,3
3169,899,101,The GOAT,2
3170,1514,110,BBQ Pork,1
3171,979,120,Salt & Vinegar Chips,2
3172,1678,106,Philly Cheesesteak,3
3173,1080,118,Cherry Pie,3
3174,885,102,PB & J,2
3175,1343,121,BBQ Chips,3
3176,1352,110,BBQ Pork,2
3177,984,116,Vermonter,1
3178,1504,105,Chicken Fajita,2
3179,1028,110,BBQ Pork,1
3180,1535,126,Iced Tea,1
3181,837,107,S'mores,3
3182,1024,113,Morning Bacon,1
3183,1370,108,The Elvis,3
3184,1312,110,BBQ Pork,2
3185,1001,115,Chicken Quesadilla,1
3186,875,110,BBQ Pork,3
3187,945,119,French Fries,3
3188,1313,126,Iced Tea,3
3189,1337,116,Vermonter,3
3190,1176,123,Coke,2
3191,1307,104,Chicken Burrito,3
3192,1306,115,Chicken Quesadilla,2
3193,1358,111,BBQ Chicken,2
3194,1023,110,BBQ Pork,2
3195,860,115,Chicken Quesadilla,2
3196,1001,116,Vermonter,1
3197,1370,112,BBQ Tofu,3
3198,1410,103,Beef Burrito,2
3199,1133,117,Reese's,2
3200,1465,122,Cole Slaw,1
3201,1047,102,PB & J,3
3202,1303,112,BBQ Tofu,2
3203,1071,117,Reese's,1
3204,782,105,Chicken Fajita,1
3205,1117,103,Beef Burrito,1
3206,1588,120,Salt & Vinegar Chips,3
3207,1110,114,Morning Sausage,3
3208,810,122,Cole Slaw,3
3209,1120,110,BBQ Pork,2
3210,942,118,Cherry Pie,3
3211,1148,116,Vermonter,1
3212,1201,114,Morning Sausage,2
3213,1406,120,Salt & Vinegar Chips,3
3214,828,126,Iced Tea,1
3215,1700,119,French Fries,3
3216,1032,118,Cherry Pie,3
3217,840,126,Iced Tea,2
3218,1169,111,BBQ Chicken,1
3219,813,110,BBQ Pork,3
3220,1685,102,PB & J,3
3221,875,126,Iced Tea,3
3222,1424,111,BBQ Chicken,3
3223,1543,115,Chicken Quesadilla,1
3224,875,119,French Fries,3
3225,973,101,The GOAT,1
3226,1072,106,Philly Cheesesteak,1
3227,1105,114,Morning Sausage,1
3228,907,122,Cole Slaw,2
3229,1527,119,French Fries,2
3230,769,119,French Fries,3
3231,942,109,Octoberfest,2
3232,1605,106,Philly Cheesesteak,3
3233,1752,101,The GOAT,1
3234,1675,116,Vermonter,1
3235,1343,125,Lemonade,2
3236,1489,109,Octoberfest,2
3237,1223,108,The Elvis,3
3238,1715,110,BBQ Pork,3
3239,1401,107,S'mores,1
3240,1096,125,Lemonade,2
3241,1003,117,Reese's,2
3242,1747,116,Vermonter,3
3243,1359,116,Vermonter,3
3244,1581,102,PB & J,2
3245,1560,104,Chicken Burrito,2
3246,940,124,Sprite,1
3247,1702,106,Philly Cheesesteak,2
3248,984,102,PB & J,1
3249,914,101,The GOAT,2
3250,815,110,BBQ Pork,3
3251,1524,121,BBQ Chips,2
3252,1751,117,Reese's,2
3253,1677,114,Morning Sausage,1
3254,1750,115,Chicken Quesadilla,1
3255,1004,109,Octoberfest,2
3256,1450,116,Vermonter,1
3257,988,111,BBQ Chicken,1
3258,916,102,PB & J,2
3259,1058,124,Sprite,3
3260,1750,125,Lemonade,1
3261,1459,119,French Fries,3
3262,901,106,Philly Cheesesteak,3
3263,1477,118,Cherry Pie,2
3264,1086,110,BBQ Pork,1
3265,1641,119,French Fries,3
3266,1566,126,Iced Tea,1
3267,1123,111,BBQ Chicken,1
3268,1611,121,BBQ Chips,3
3269,1658,112,BBQ Tofu,2
3270,838,117,Reese's,2
3271,989,121,BBQ Chips,2
3272,1346,115,Chicken Quesadilla,3
3273,965,109,Octoberfest,2
3274,1456,111,BBQ Chicken,1
3275,1207,123,Coke,1
3276,1604,116,Vermonter,3
3277,1424,118,Cherry Pie,1
3278,959,110,BBQ Pork,1
3279,1304,106,Philly Cheesesteak,2
3280,1128,115,Chicken Quesadilla,3
3281,1143,116,Vermonter,2
3282,1358,101,The GOAT,2
3283,1283,105,Chicken Fajita,3
3284,1527,115,Chicken Quesadilla,2
3285,1742,120,Salt & Vinegar Chips,1
3286,1315,121,BBQ Chips,3
3287,1337,124,Sprite,2
3288,917,114,Morning Sausage,2
3289,1040,101,The GOAT,2
3290,770,106,Philly Cheesesteak,2
3291,1268,107,S'mores,2
3292,863,119,French Fries,3
3293,1284,121,BBQ Chips,3
3294,1307,116,Vermonter,3
3295,929,117,Reese's,3
3296,1049,107,S'mores,2
3297,1440,120,Salt & Vinegar Chips,2
3298,768,115,Chicken Quesadilla,1
